neg_bool,neut_bool,pos_bool,semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
0,0,1,T15111793,1,positive,Semeval-train,".@BenJones_1990 That all nighter isn't until 29th NOV., and as for HALLOWEEN, I'd like to think we have it covered ;) http://t.co/aqKdw40UnK",523100290808287232
0,1,0,T15111794,0,neutral,Semeval-train,Could the U.S. have done more to contain the Ebola virus? http://t.co/lXeuayiPUI,523101916666937344
1,0,0,T15111798,-1,negative,Semeval-train,Flares!! After all the booing and jeering towards the Galatasaray fans on Wednesday night? Fucking hypocrites @Arsenal #AFCvCFC #Arsenal,518748026773721088
0,1,0,T15111802,0,neutral,Semeval-train,It's October 17th and I just saw a Christmas commercial...,523094999802863616
0,1,0,T15111803,0,neutral,Semeval-train,This ensemble will make its debut this Sunday in the Georgia Dome!  #beardown. #ooohkillem http://t.co/j09b215VLo,520511183061655552
0,1,0,T15111806,0,neutral,Semeval-train,Tickets will be sold at the Dance tomorrow for current AHS students only.  Visitor tickets will already have to be bought and approved.,523089519310934016
0,1,0,T15111808,0,neutral,Semeval-train,"@ATXChristina Tonight at @TimmyOTooles. Tomorrow we'll start there and bus to Toyota at 2, or you can meet us at Toyota from 4-7",522799421302779904
0,1,0,T15111809,0,neutral,Semeval-train,"Ebola ""@DaniWKYC: It's about a five min delay into downtown Cleveland on I-90 EB. Accident near W. 25th St. @wkyc http://t.co/t48nhwV4oF""",523098149003358208
0,1,0,T15111810,0,neutral,Semeval-train,I'm hanging out at LoveCats DownUnder to share Connor's Sunday Smooch with Dana from Blood Moon! http://t.co/QTYpMkQ0qh,521353988659113984
0,1,0,T15111815,0,neutral,Semeval-train,I just started watching AHS on Netflix on Monday and I finished the season just now. I think I have a problem.,522958434208346112
0,1,0,T15111819,0,neutral,Semeval-train,"@lilkatest jk. Wasn't sure.  But the killers, green day, fall out boy, and foo fighters were all i had on my ipod when i got it in 2nd grade",522981583138324480
1,0,0,T15111820,-1,negative,Semeval-train,trying to watch ahs at a bar and the sun is just hating me,523038516134297600
0,0,1,T15111822,1,positive,Semeval-train,Friday got sweeter with baby Liam at 6 weeks old! http://t.co/Yz71fD5Rir,523036444403568640
0,0,1,T15111824,1,positive,Semeval-train,"Would love to go to the christmassy show of christmas at 11am on 14th December, sounds so cute #IMPTreasure",523101694377615360
0,0,1,T15111829,1,positive,Semeval-train,"For the first day of 7th grade I bought a shirt with Green Day on the cover of Rolling Stone magazine 
I still have it. And I still love it",523029354075271168
0,1,0,T15111832,0,neutral,Semeval-train,"Friday morn #edurebelplaylist  is all about ""Good Riddance"" by Green Day. Adieu. @drrevdean @kevinozar @MPNEngaged @MitchNobis",523066928144060416
0,0,1,T15111834,1,positive,Semeval-train,Have a great weekend everyone. Make it even better by coming to bootcamp! 9am Saturday with Liam and 9am Sunday with Kev!,523096514957438976
0,0,1,T15111837,1,positive,Semeval-train,#Gamlingay folks - Saturday is Gamlingay Green Day! See you all there from 10am: http://t.co/eauWYrE9t9 http://t.co/T9mrFdCbCv,523059474840702976
1,0,0,T15111848,-1,negative,Semeval-train,Funny cause  the Arsenal fans booed the Galatasaray end on Wednesday for letting off flares. Now they've done it in the concourse.,518756468783202304
1,0,0,T15111858,-1,negative,Semeval-train,You may be shocked to learn that Kobe Bryant does not agree with ESPN ranking him the NBA's 40th best player. Video: http://t.co/F7eSdDkPGW,523099646965473280
1,0,0,T15111862,-1,negative,Semeval-train,1st question: Why haven't we closed the borders? 2. Why Mr. Duncan wasn't transfer to any Hospital that can handle Ebola? @foxandfriends,523099541025718272
0,1,0,T15111864,0,neutral,Semeval-train,Can we just take a moment and realize Halloween is  a Friday http://t.co/TCsLtmIbmF,523099292043857920
0,0,1,T15111865,1,positive,Semeval-train,"@blythest it was right next to LAX, I sat outside and watched the planes land. Perfect. http://t.co/FeoTZKRqNq",522974384294985728
0,1,0,T15111867,0,neutral,Semeval-train,Police say there will be a highly visible presence in Rotherham to make sure tomorrow night's derby with Leeds United passes without trouble,522713559030317056
0,1,0,T15111870,0,neutral,Semeval-train,Christmas with Nataniel. 26 - 28 NOV.R200 -  R150 @ #Computicket. MAIN THEATRE.,523094547023532032
0,1,0,T15111871,0,neutral,Semeval-train,@DeltaAssist I just want to change the first flight. From Sydney to LAX. There's one at 1140am on the 30th December.,522975368513212416
0,1,0,T15111873,0,neutral,Semeval-train,"@ChrisGMartin Any of the NY Times' long-form coverage of Ebola, especially the hospitals in Africa. Or the chemweaps piece from Sunday.",523098696054231040
0,0,1,T15111874,1,positive,Semeval-train,Kunle Afolayan has raised the bar to another level with October 1. Not sure there are many who can meet up or raise the bar in Nigeria!!!,519750096712261632
0,1,0,T15111878,0,neutral,Semeval-train,"American Horror Story tonight, Denver tomorrow.",522901529918205952
0,0,1,T15111879,1,positive,Semeval-train,"I like the way the ff have calmed down. 
At one time,there was more back slapping for no reason than arsenal when they finish 4th every year",523089175181275136
0,0,1,T15111885,1,positive,Semeval-train,"@ShaunBiggs1 I've been told by Galatasaray fans that I work with,that was passion on Wednesday... To me whoever from our lot had flares smh",518749983588495360
1,0,0,T15111887,-1,negative,Semeval-train,"Galatasaray led by 3 after the 1st quarter but has gotten smoked, getting outscored 27-10 through the 1st 10 minutes",522830087930908672
0,0,1,T15111892,1,positive,Semeval-train,Nollywood rising with October 1 - Kunle Afolayan is the most important ambassador the Nigerian government does n... http://t.co/3Er5zE7wzc,520426281822093312
0,0,1,T15111901,1,positive,Semeval-train,NBC should send Nancy Snyderman down to interview Ebola lab gal on the cruise ship. They may hit it off.,523102006308012032
0,1,0,T15111910,0,neutral,Semeval-train,"If everything was that easily transferable, then Arsenal would have transferred two goals from the Galatasaray game to Sunday #thehaguedate",519200467809996800
0,1,0,T15111914,0,neutral,Semeval-train,"NASA to lift the warning over the Georgia Dome on the Oct 25th because they expect ""an atmosphere to be present for the first time ever""",522832584250642432
0,1,0,T15111915,0,neutral,Semeval-train,#Lakers: Steve Nash-G: Kobe Bryant said Thursday he is very concerned http://t.co/aY4cnOs2nS,522980710207221760
0,0,1,T15111917,1,positive,Semeval-train,"@vegasnewsnow @LAX_Nightclub Wed Nite salutes Industry Employees, Thanks ""LAX""always appreciate when those who make our biz tick are thanked",523033362106417152
0,0,1,T15111922,1,positive,Semeval-train,Happy Friday! Two more weeks until Halloween! Have you seen this fun seasonal image from @ihearthisto?  http://t.co/UgvlcKc87e #histology,523099673620643840
0,1,0,T15111927,0,neutral,Semeval-train,"Kobe Bryant scored 9 points in 1st 7 minutes before taking a rest. By the time he returned with 7:37 left in half, Jazz had built 40-24 lead",522948211322130432
0,0,1,T15111928,1,positive,Semeval-train,Want to support a great organization? Come to Picture the Homeless's 15th anniv gala on Oct 23. See you there! http://t.co/83EYyYKXBz @pthny,523089329032540160
1,0,0,T15111932,-1,negative,Semeval-train,"Which part? ""@LadyK_B: seriously? ""@Temzylicious: Glad to know my gala isnt on the 5th....but sucks to hear its going to be in denominations",522993070506536960
0,1,0,T15111935,0,neutral,Semeval-train,"[July 23] New photo of Selena attending the Leonardo DiCaprio Foundation Inaugurational Gala in Saint-Tropez, France. http://t.co/gYB0NXBv4D",523029804325404672
0,0,1,T15111936,1,positive,Semeval-train,"""@RobPattwell: 3 tickets all seated together on the halfway line for Arsenal v Hull tomorrow please DM me""",523084938921644032
0,0,1,T15111938,1,positive,Semeval-train,"On November 24, the album will come out of the ""Greatest Hits"" Selena, called ""For You"" best hits including +2 new songs. OMG WHATVHDJD",523084300959633408
0,1,0,T15111942,0,neutral,Semeval-train,@thatjaysfan01 tomorrow comes out the first part of my Kobe Bryant highlights mix,522853996084482048
0,0,1,T15111946,1,positive,Semeval-train,"""@EditiEffiong: In October 1, Kunle Afolayan delivered what's arguably the best film out of Nollywood yet."" Am telling u ...no doubt",519181066910048256
0,0,1,T15111954,1,positive,Semeval-train,@megankmccabe Yay!  May I recommend eating it by the spoonful while watching Gilmore Girls?,522754519206469632
0,0,1,T15111957,1,positive,Semeval-train,@OMGyourSwag if Kobe Bryant gets 22ppg this season he'll be 3rd All time scoring by Christmas,522814607736729600
0,0,1,T15111959,1,positive,Semeval-train,"I should see it ""@EditiEffiong: In October 1, Kunle Afolayan delivered what's arguably the best film out of Nollywood yet.""",519186895725932544
0,0,1,T15111962,1,positive,Semeval-train,"First thurs night football in LAX and the Patriots are playing the Jets, and the Pats are winning, perfect! #NYJvsNE #NFL",522949931858792448
0,1,0,T15111966,0,neutral,Semeval-train,Selena's new album will be out on November 24th with only two new songs.,523031987607851008
0,0,1,T15111976,1,positive,Semeval-train,Very interesting video clip about the Blood Moon Tetrad worth the time to watch: http://t.co/KjlRWmNOVs,521246759993872384
1,0,0,T15111982,-1,negative,Semeval-train,"Sure let's blame Amber Vinson for the Ebola scare, because the 1st dr to come &amp; be treated is 2 much like right.",523098369695440896
0,1,0,T15111986,0,neutral,Semeval-train,New Game album 'Blood Moon: Year of the wolf' drops tomorrow.,521747353020411904
0,1,0,T15111987,0,neutral,Semeval-train,The Coast Guard Station Port O'Connor boatcrews had a busy day Friday with two search and rescue operations. http://t.co/xPO9XdeQuV,521082022161575936
0,0,1,T15111992,1,positive,Semeval-train,You know it's Friday when I'm in bed with a hot pocket and Gilmore Girls,523092546764169216
0,0,1,T15111993,1,positive,Semeval-train,We are going up! I just guided Leeds United to 2nd place in Non-League C http://t.co/hvDPDtm5Dp (full version),520541186411728896
0,0,1,T15111995,1,positive,Semeval-train,"Ahead of the crunch match with Rotherham tomorrow, check out my latest Leeds United blog here http://t.co/P80M5gRSDe",522808897162444800
0,1,0,T15111998,0,neutral,Semeval-train,The Coast Guard plucked two people off of an overturned fishing vessel in the Tongass Narrows Wednesday: http://t.co/hnbntQphCW,522573619067510784
0,0,1,T15112001,1,positive,Semeval-train,"friends is gonna be on Netflix in January, you're welcome",523065711959502848
0,1,0,T15112003,0,neutral,Semeval-train,Sunday means #BEARDOWN @ Verizon Wireless Club at the Georgia Dome http://t.co/7J450o1Tp7,521415945252663296
1,0,0,T15112004,-1,negative,Semeval-train,"The Coast Guard is like, ""We told this idiot not to do this on Wednesday, but he went anyway."" 

Did he not have... http://t.co/eQ68qMvcVk",518781157048332288
0,0,1,T15112007,1,positive,Semeval-train,I'm not even ashamed to admit that I'm going to watch American Horror Story for my 7 hr long drive to Kansas City tomorrow..,522936197258420224
0,0,1,T15112012,1,positive,Semeval-train,"Home from ""roadtrip"" and foodtrip gala with mah homies @alzeia and #Pipoy. Hahahaha. Gala pa more. See you again tomorrow! :3",523048774466146304
0,0,1,T15112016,1,positive,Semeval-train,This Friday gunna start my early Christmas shopping  so my son have everything he want come Christmas morning,523093438309621760
0,1,0,T15112019,0,neutral,Semeval-train,Jennifer Lawrence arriving back at LAX airport after being in the UK for the BFI screening of Serena (OCT 13TH) http://t.co/YqXrJy5wGl,522575903873064960
0,1,0,T15112025,0,neutral,Semeval-train,"View the program for the new RNA Nanotechnology GRC, to be held in Ventura, CA Feb 1-6, here: http://t.co/YlIxcNgZxN",522735017957814272
0,0,1,T15112027,1,positive,Semeval-train,"Lots going on at Barca this weekend! Join us for a drink or two. Kicking off your Friday night, DJ on 7pm till late http://t.co/atJyTrBJFE",523083357836824576
0,0,1,T15112029,1,positive,Semeval-train,"@mvdn777 well that timing would be perfect, now wouldn't it? move over xmas, get into the swing of work starting feb.",523070718477479936
1,0,0,T15112031,-1,negative,Semeval-train,So we're likely to face Atletico in the 2nd round and Barca in the QFs (if we go through)... This wont be easy #CopaDelRey,523039855727505408
0,0,1,T15112034,1,positive,Semeval-train,Thank you @wheatus for signing my t-shirt and letting us have selfies with you guys. You were amazing at the horn last wednesday! X,518872708999028736
0,0,1,T15112040,1,positive,Semeval-train,"@MSmithsonPB

this is YouGov tomorrow they could have the LibDems on 41%... but seeing the right weep into their Horlicks makes me smile:)",519615923703934976
0,0,1,T15112053,1,positive,Semeval-train,Cech set to leave in January: Atletico Madrid has joined Roma and Real Madrid in the race... http://t.co/mRym3Jn9L6 [[ ff @hb_thatitan ],522304518537482240
0,0,1,T15112055,1,positive,Semeval-train,"Carlo Ancelotti: ""Ofcourse I would sign Lionel Messi. Tomorrow we'll read this. We're just kidding.""",521792539670876160
0,1,0,T15112058,0,neutral,Semeval-train,Atletico Madrid want to buy Chelsea\'s Petr Cech in January [Sunday Star] http://t.co/uwl1JTx31r,521066209068859392
0,0,1,T15112060,1,positive,Semeval-train,"Leo eyes record, Barca seek boost: In the week that he marked the 10th anniversary of his competitive debut fo... http://t.co/8bmMzquAyh",522971421027233792
0,0,1,T15112068,1,positive,Semeval-train,"Tomorrow I'm going to have my class discuss heroism, and I'm using Mikasa from Attack on Titan as an example. :3 #Otaku",519111747328688128
0,1,0,T15112071,0,neutral,Semeval-train,"via @Matt_Fortuna: Did Russell ask you to address the team before Thursday's practice? Brian Kelly: ""KeiVarae and I had a discussion about i",521364664840896512
0,1,0,T15112072,0,neutral,Semeval-train,"Ventura, CA : see you next Wednesday night at The Tavern w/ @Bthemourning",522453297504874496
0,1,0,T15112073,0,neutral,Semeval-train,I can't imagine Charles Darwin would have just sat back and accepted there was no evolutionary purpose for a narwal horn. Scientists?!,522686193704906752
0,0,1,T15112082,1,positive,Semeval-train,"15 August......... Independence day of Hindusthan...
15 October........ Let's make Independence day of... http://t.co/kQB3wSuBiR",522223514183413760
