AHAHAHA;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Worst lie you have ever told? ;0;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;;Vice;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;Say;Need;;;;Persist;;;;;;;;;Stay;;;;;;;;;;;Compare;;EVAL;Solve;;;;Quan;;;;;;Time@;;;;;Rel;;;;You;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;;;;;;;;;;;;NegAff;;;;;TimeSpc;FormLw
I didn't have sex XP;0;;;;;;;;Power;Weak;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;Rel;;Self;;;;;;;;;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
If you could have known one thing that you didn't when you had your first sexual experience, what would it be? ;0;Positiv;;Pstv;;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Object;;;;;;NatObj;;;;;Need;;;Means;;Complet;;NatrPro;Begin;;;;;;;;;;;;Know;;;;;;;Solve;;;;Quan;NUMB;ORD;CARD;;;Time@;;;POS;;Rel;;;;You;;;;;Intrj;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;AffOth;AffTot;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;If;;TimeSpc;
That he had a small dick;1;;;;;;;;;Weak;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;MALE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The fact that you didnt deny says it all!  Beware guys you've been warned! ;0;;Negativ;;;Ngtv;Hostile;Strong;;;;;Passive;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;;;;;;;;;;;;;;;;;;;Know;;;Perceiv;;;;;;;;Quan;;;;;;;;;;;;;;;You;;;;;;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
If you mean a player like using boys, I would never. If you mean by video games, I don't play a lot of games literally barely play at all lmao;0;Positiv;Negativ;Pstv;Affil;Ngtv;;Strong;;;;Active;Passive;;;;Arousal;EMOT;Virtue;Vice;Ovrst;Undrst;;;;;;Exprsv;;;;;;Role;;Work;Ritual;;;;;;;HU;;PLACE;;;;;Land;;;;;;;;;;ComForm;;;;;Try;Means;;;;;;;;;;;;Exert;;;;;Know;;;;;;EVAL;;Abs@;ABS;;Quan;;;;FREQ;;;;;POS;;Rel;;Self;;You;;Yes;No;Negate;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;SklAsth;SklPt;SklOth;SklTOT;;;;MeansLw;EndsLw;;;;;;PosAff;SureLw;If;NotLw;;
You're a game player nd lier. just warning the guys... ;1;Positiv;;Pstv;;;;Strong;;;;;;Pleasur;;;;;Virtue;;Ovrst;;;;;;;Exprsv;Legal;;;;;Role;;;Ritual;;;;;;;HU;ANI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;SklPt;SklOth;SklTOT;;;;;;;;;;;;;;;TimeSpc;
If you mean a player like using boys, I would never. If you mean by video games, I don't play a lot of games literally barely play at all lmao;0;Positiv;Negativ;Pstv;Affil;Ngtv;;Strong;;;;Active;Passive;;;;Arousal;EMOT;Virtue;Vice;Ovrst;Undrst;;;;;;Exprsv;;;;;;Role;;Work;Ritual;;;;;;;HU;;PLACE;;;;;Land;;;;;;;;;;ComForm;;;;;Try;Means;;;;;;;;;;;;Exert;;;;;Know;;;;;;EVAL;;Abs@;ABS;;Quan;;;;FREQ;;;;;POS;;Rel;;Self;;You;;Yes;No;Negate;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;SklAsth;SklPt;SklOth;SklTOT;;;;MeansLw;EndsLw;;;;;;PosAff;SureLw;If;NotLw;;
Name 3 thing you thought you'll never do but now you did it ;0;;;;;;;Strong;;Weak;Submit;Active;Passive;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;Object;;;;;;NatObj;;ComForm;COM;;;;;Means;;;;;;;;;;;;;;;;;Know;;;;;;;Solve;;;;;;;;FREQ;;Time@;;;;;;;;;You;;;;Negate;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;RspGain;;;RspTot;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;EndsLw;;;;;;;;;NotLw;TimeSpc;FormLw
Date a best friends ex, go back to an ex, and have sex;0;Positiv;;Pstv;Affil;;;Strong;Power;Weak;Submit;Active;Passive;;;;;;Virtue;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;BodyPt;;;;Need;;Try;;Persist;;Fail;NatrPro;;Vary;;;;;;;;Travel;;;;;;;Compare;;EVAL;Solve;;ABS;;;;;;;;Time@;TIME;;;;Rel;;;;;;;;;;IAV;DAV;SV;;;PowGain;PowLoss;;;;PowCoop;;;;;;PowTot;RcEthic;;;;;RcTot;;;;;AffGain;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;;PosAff;;;;TimeSpc;
anyone want to go with me to prom ;0;;;;Affil;;;Strong;;;Submit;Active;Passive;;;;;;;;Ovrst;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;Try;Means;Persist;;;;;Vary;;;;;;;;Travel;;;;;;;;;;;;;;;;;;;;;;;;;;;Self;;;;;;;;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TranLw;;EndsLw;;;;;;;;;;;
I mean, sure lmao jk idk u and u most likely don't fo to my school.;0;;Negativ;;;Ngtv;;Strong;Power;;;Active;;;;;;;Virtue;Vice;Ovrst;;Academ;;;;;;;;;;;;;Work;;;;;;;;;;PLACE;Social;;;;;;;;;;;;;;ComForm;COM;;;;;Means;;;;;;;;;;;;;;;;;Know;Causal;;;Compare;;EVAL;;;;;Quan;;;;;;;;;POS;;;;Self;;;;Yes;No;Negate;Intrj;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;MeansLw;;;;;;;;SureLw;If;NotLw;;FormLw
What is your best feature? ;0;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;;;;;;;;;;;;;;;;;;;Know;;;;Compare;;EVAL;;;;;;;;;;;;;;;;;;;;You;;;;;Intrj;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;;
Idk what do you think? I personaly like my hair lmao;0;Positiv;;Pstv;Affil;;;Strong;;;;Active;Passive;;;;Arousal;EMOT;;;Ovrst;;;;;;;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;Solve;Abs@;ABS;;;;;;;;;;;;;Rel;;Self;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;EndsLw;;;;;;PosAff;;;;;
what word makes u feel the most uncomfortable? ;0;;Negativ;;Affil;Ngtv;;Strong;Power;;Submit;;Passive;;Pain;;Arousal;EMOT;;;Ovrst;Undrst;Academ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;Intrj;;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;FormLw
Hmmmm, probably anal orrrr ihdrk;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hmu im single ;0;;;;;;;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
So am i but im not desperate lmao;0;;Negativ;;;Ngtv;;;;Weak;;;;;Pain;;;EMOT;;;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;;;;Quan;;;;;;Time@;;;;;;;Self;;;;;;Negate;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WlbPsyc;;WlbTot;;;;;;;;;;;;;;;;;;;Anomie;;;;;NotLw;TimeSpc;
Hahah first impression xD ;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Begin;;;;;;;;;;;;;;;Perceiv;;;;;;;;;NUMB;ORD;;;;;;;POS;;Rel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;;TimeSpc;
"Oh lmao it's fine, I'm not one of those people who are like ""First impressions mean everything"" no, it's who the person is who impresses me, not their first impression. LMAO";0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;Virtue;Vice;Ovrst;Undrst;;;Econ@;Exch;ECON;;Legal;;;;;Role;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;;Means;;;;;Begin;;Increas;;;;;;;;;;Know;;;Perceiv;;;EVAL;;;;Quality;Quan;NUMB;ORD;CARD;;;;;;POS;;Rel;;Self;;;;Yes;No;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;MeansLw;;ArenaLw;PtLw;;;;PosAff;SureLw;;NotLw;TimeSpc;FormLw
Whats Green and smells like bacon...... Kermits fingers ;0;Positiv;;Pstv;Affil;;;;;;;;Passive;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Object;;Food;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rel;COLOR;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;;
lmao, u son of a bitch;1;;;;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Role;;;;;;Kin@;MALE;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffPt;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Who like Michael Jordan?  Or Who like LeBron James? ;0;Positiv;;Pstv;Affil;;;;;;;;Passive;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;;;;Rel;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;Nation;;;PosAff;;;;;
I like bofe;0;Positiv;;Pstv;Affil;;;;;;;;Passive;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rel;;Self;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;;
Yo does anybody want to buy me minecraft for the Switch ;0;Positiv;;Pstv;;;;Strong;;;;Active;Passive;;;;;;Virtue;;Ovrst;;;;Econ@;Exch;ECON;;;;;;;;;;;;;;;;;;;;;;;;;;Object;Tool;;;;;;;;;;Need;;;Means;;;;;;Vary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Self;;;;;;;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltTran;WltOth;WltTot;;;;;;;;;;;;;;;;;;;TranLw;;EndsLw;;;;;;;;;;;
lmao no, im broke, idk u, and i have mc on xbox;0;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;;Vice;;Undrst;;;Econ@;;ECON;;Legal;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;Need;;;;;;Fail;;Begin;;;;;;;Exert;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;Space;;;Rel;;Self;;;;;No;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;WlbLoss;;;;WlbTot;EnlGain;;;;;EnlTot;;;;;TrnGain;TrnLoss;;;;;;;;;;;;NotLw;;FormLw
Do you agree that nobody goes through more shit in life than a person with a good heart? ;0;Positiv;;Pstv;Affil;;;Strong;;;;Active;Passive;;;;Arousal;;Virtue;;Ovrst;Undrst;;;;;;;;;;;;Role;;Work;;;;;;;;HU;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;Goal;;;;;;NatrPro;;;;;Finish;;;;;;;;;Causal;;;Compare;;EVAL;Solve;;;;Quan;;;;;;Time@;;Space;;;;;;;You;;Yes;;Negate;;IAV;DAV;SV;;;PowGain;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;WlbPhys;;;WlbTot;;;;;;;;;;;;;;;EndsLw;;PtLw;;;;PosAff;SureLw;;;;FormLw
never heard of that. I like it. :);0;Positiv;;Pstv;Affil;;;;;;;;Passive;;;;Arousal;EMOT;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FREQ;;;;;;;Rel;;Self;;;;;;Negate;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;NotLw;;
DOUBLE STANDARD Why is a 2 year old boy allowed to be naked at the beach but a man cannot ? ;0;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;Virtue;Vice;;Undrst;;;;;;;;;;;;Role;;Work;Ritual;;;;MALE;;Nonadlt;HU;;PLACE;;;;;Land;;;;;;;;;;ComForm;COM;;;;;;;;;;;;Increas;;;;;;;;Fall;;;Causal;;;;;;;Abs@;ABS;Quality;Quan;;;;FREQ;;Time@;TIME;;;;;;;;;;;;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;RspLoss;;RspTot;;;AffPt;;AffTot;;;;;;;WlbPhys;;;WlbTot;;;EnlEnds;;;EnlTot;;;;;;;;;;;;;;;;;;NotLw;TimeSpc;FormLw
Because a man will try to fuck;0;;Negativ;;;Ngtv;Hostile;Strong;Power;;;Active;Passive;;;;Arousal;;;;;;;;;;;;Legal;;;;;Role;;Work;;SocRel;;;MALE;;;HU;;;;;;;;;Object;;;;;ComnObj;;;;;;;;Try;Means;;;;NatrPro;;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Intrj;IAV;;;;;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;AffPt;;AffTot;;;;;;;;;;;;;;;;;;;;;;;TranLw;;;;;;;;;;;;;
How big is too big for you for fuck? ;1;;Negativ;;;Ngtv;;Strong;;;;Active;;;;;;;;Vice;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;EVAL;;;;Quality;Quan;;;;;;;;;;DIM;;;;;You;;;;;Intrj;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Idk i only had sex once;0;;;;;;;Strong;;Weak;;;;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;FREQ;;Time@;;;;;;;Self;;;;;;;Intrj;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;;TimeSpc;
Eyes but i here you have a nice butt to, how about driving from back ;1;Positiv;;Pstv;Affil;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;BodyPt;;;;Need;;;;;;Fail;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;Quality;Quan;;;;;;Time@;;Space;;;Rel;;Self;;You;;;;;;IAV;DAV;SV;;;PowGain;PowLoss;;;;;;;;;;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;If;;TimeSpc;
Lol thank you;0;Positiv;;Pstv;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;;;;;;;;;;You;;;;;Intrj;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TrnGain;;;;;;;;;;PosAff;;;;;FormLw
what word makes u feel the most uncomfortable? ;0;;Negativ;;Affil;Ngtv;;Strong;Power;;Submit;;Passive;;Pain;;Arousal;EMOT;;;Ovrst;Undrst;Academ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;Intrj;;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;FormLw
Tbh i have no clue, sex ig;0;;;;;;Hostile;;Power;Weak;;Active;Passive;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;Need;;;;;;;NatrPro;;;;;;;;;;;;;Know;;;;;;;Solve;;;;Quan;;;;;;;;;;;Rel;;Self;;;;;No;Negate;Intrj;;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;AffOth;AffTot;;;;;;;;;;;EnlGain;;;;;EnlTot;;;;;;;;;;;;;;;;;;NotLw;;FormLw
What is one thing that many people don't know about you? ;0;Positiv;;Pstv;;;;Strong;;;;Active;Passive;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;;COLL;;;;;;;;;HU;;;;;;;;;Object;;;;;;NatObj;;;;;;;;;;;;;;;Increas;;;;;;;;;;Know;;;;;;;Solve;;;;Quan;NUMB;;CARD;;;;;Space;;;;;;;You;;;;Negate;Intrj;;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;ArenaLw;;;;;;;If;;TimeSpc;
you are hoe like me;1;Positiv;;Pstv;Affil;;;;;;;;Passive;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rel;;Self;;You;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;;
How short is your shortest shorts, I head its small ;1;;Negativ;;;Ngtv;;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;Academ;;;;;;;;;;;Role;COLL;;;SocRel;;;;;;HU;;;;;;;;;Object;Tool;;;;ComnObj;;BodyPt;;COM;;;;;;;;;;;;;;;;;;;Travel;;;;;;;;;;;;;Quality;Quan;;;;;;Time@;;;;DIM;;;Self;;You;;;;;;IAV;;;;;PowGain;;;;;;PowAuPt;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
The bottom of your ass;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BodyPt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;POS;;;;;;You;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
What advice would you give to children today? ;0;Positiv;;Pstv;Affil;;;;;Weak;;Active;Passive;;;;;;;;Ovrst;;;;;;;;;;;;;Role;;;;SocRel;;;;;Nonadlt;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;Fail;;Begin;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;Time@;;;;;;;;;You;;;;;Intrj;IAV;DAV;SV;;;;PowLoss;;;;;;;;;;PowTot;;;;;;;;RspLoss;;RspTot;;;;;;;;;;;;;;WlbPt;WlbTot;;;;;;;;;;;TrnGain;;;;;;;;;;;SureLw;;;TimeSpc;FormLw
Don't fuck up;0;;;;;;;Strong;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;Intrj;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Anal ;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
idk, never had anal sex;0;;;;;;;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;;;;;FREQ;;;;;;;;;;;;;;;Negate;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NotLw;;
Can you recommend anything to read? ;0;;;;;;;Strong;;;;;;;;;;;;;Ovrst;;Academ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;Perceiv;;;;;;;;;;;;;;;;;;;;;;;You;;;;;;IAV;DAV;SV;;;;;PowEnds;;;;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;FormLw
Evermore by Alyson Noel if you like immortal shiz;0;Positiv;;Pstv;Affil;;;;Power;;;;Passive;;;;Arousal;EMOT;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;Stay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rel;;;;You;;;;;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;If;;;
Whats the first thing youd do if you were the opposite sex for one day? ;0;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;;;;;;;;;;;;;;;Work;;;;;;;;;;;;;;;;;Object;;;;;;NatObj;;;;;;;;;;;;NatrPro;Begin;;;;;;;;;;;;;;;;;;;Solve;;ABS;;Quan;NUMB;ORD;CARD;;;Time@;TIME;;POS;;Rel;;;;You;;;;Negate;;IAV;DAV;SV;;;;;;;PowCon;;;;;;;PowTot;;;;;;;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;;;SureLw;If;;TimeSpc;
I wouldn't go to the bathroom and the first thing i'd do is tell everyone XD;0;;;;Affil;;;Strong;;;Submit;Active;;;;;;;;;Ovrst;;;;;;;;;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;Object;;;;BldgPt;;NatObj;;;;Say;;;Try;;Persist;;;NatrPro;Begin;Vary;;;;;;;;Travel;;;;;;Perceiv;;;;Solve;;;;;NUMB;ORD;;;;;;;POS;;Rel;;Self;;;;;;;;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;;;;;;;EndsLw;;;;;;;SureLw;;;TimeSpc;
